case_id,contact_id,account_id,vehicle_id,dealer_id,open_date_key,close_date_key,case_type,priority,sla_target_hours,resolution_hours,is_sla_breached,is_reopened,reopen_count,related_case_id,status
CASE-04569,CON-04821,ACC-01640,VHL-028,DLR-10,20240315,20240321.0,Maintenance,Low,168,145.37,False,False,0,,Closed
CASE-04570,CON-02624,ACC-02120,VHL-030,DLR-09,20240513,20240513.0,Maintenance,Low,168,15.07,False,False,0,,Closed
CASE-04571,CON-03645,ACC-01066,VHL-034,DLR-05,20230609,20230610.0,Maintenance,Low,168,30.87,False,False,0,,Closed
CASE-04572,CON-00464,ACC-00675,VHL-040,DLR-08,20230622,20230622.0,Warranty,High,24,21.34,False,False,0,,Closed
CASE-04573,CON-01338,ACC-00348,VHL-044,DLR-02,20230727,20230729.0,Damage,Low,168,62.47,False,False,0,,Closed
CASE-04574,CON-00336,ACC-01948,VHL-002,DLR-10,20240314,20240316.0,Warranty,Medium,72,62.27,False,False,0,,Resolved
CASE-04575,CON-01719,ACC-01717,VHL-042,DLR-07,20230628,20230629.0,Maintenance,High,24,34.89,True,False,0,,Resolved
CASE-04576,CON-02334,ACC-00406,VHL-004,DLR-02,20240509,20240510.0,Warranty,Medium,72,31.06,False,False,0,,Closed
CASE-04577,CON-01653,ACC-03045,VHL-042,DLR-12,20240223,20240223.0,Warranty,Critical,4,2.61,False,False,0,,Closed
CASE-04578,CON-02691,ACC-03193,VHL-021,DLR-08,20240301,20240301.0,Maintenance,Critical,4,4.67,True,False,0,,Closed
CASE-04579,CON-01338,ACC-02205,VHL-002,DLR-11,20230828,20230828.0,Recall,High,24,8.56,False,False,0,,Closed
CASE-04580,CON-04817,ACC-01831,VHL-025,DLR-03,20240619,20240623.0,Maintenance,Low,168,117.31,False,False,0,,Closed
CASE-04581,CON-03494,ACC-02074,VHL-034,DLR-09,20230711,20230711.0,Maintenance,Medium,72,6.54,False,False,0,,Closed
CASE-04582,CON-00645,ACC-01217,VHL-037,DLR-04,20240112,20240112.0,Warranty,Medium,72,8.52,False,False,0,,Closed
CASE-04583,CON-02385,ACC-01067,VHL-019,DLR-11,20240317,20240318.0,Maintenance,Low,168,33.48,False,False,0,,Resolved
CASE-04584,CON-04594,ACC-01688,VHL-031,DLR-03,20230904,20230906.0,Warranty,Medium,72,60.6,False,False,0,,Closed
CASE-04585,CON-00741,ACC-02514,VHL-021,DLR-08,20241019,20241024.0,Maintenance,Low,168,136.46,False,False,0,,Resolved
CASE-04586,CON-01871,ACC-01287,VHL-002,DLR-09,20240130,20240130.0,Maintenance,Critical,4,0.9,False,False,0,,Closed
CASE-04587,CON-04383,ACC-02027,VHL-024,DLR-11,20240208,20240210.0,Maintenance,Low,168,67.88,False,False,0,,Resolved
CASE-04588,CON-01766,ACC-02461,VHL-040,DLR-11,20240220,20240220.0,Recall,Critical,4,3.82,False,False,0,,Closed
CASE-04589,CON-02495,ACC-03168,VHL-045,DLR-08,20241107,20241109.0,Recall,Medium,72,56.36,False,False,0,,Closed
CASE-04590,CON-01486,ACC-01665,VHL-026,DLR-09,20231218,20231219.0,Maintenance,Medium,72,40.82,False,False,0,,Resolved
CASE-04591,CON-03214,ACC-00851,VHL-036,DLR-04,20241017,20241018.0,Damage,Low,168,42.87,False,False,0,,Closed
CASE-04592,CON-05038,ACC-02113,VHL-044,DLR-05,20231023,20231026.0,Maintenance,Low,168,73.86,False,False,0,,Closed
CASE-04593,CON-00249,ACC-03186,VHL-029,DLR-08,20230716,20230718.0,Maintenance,Medium,72,69.06,False,False,0,,Resolved
CASE-04594,CON-02757,ACC-01177,VHL-042,DLR-10,20230703,20230704.0,Warranty,Low,168,38.58,False,False,0,,Closed
CASE-04595,CON-04351,ACC-02523,VHL-012,DLR-12,20240907,20240910.0,Maintenance,Low,168,95.09,False,False,0,,Closed
CASE-04596,CON-00154,ACC-01456,VHL-011,DLR-10,20240724,20240725.0,Maintenance,Medium,72,47.78,False,False,0,,Closed
CASE-04597,CON-00324,ACC-00158,VHL-039,DLR-07,20231104,20231107.0,Complaint,Medium,72,81.44,True,False,0,,Resolved
CASE-04598,CON-01007,ACC-01284,VHL-018,DLR-01,20240804,20240806.0,Recall,Medium,72,51.88,False,False,0,,Resolved
CASE-04599,CON-05339,ACC-00715,VHL-006,DLR-07,20231102,20231102.0,Maintenance,High,24,20.52,False,False,0,,Closed
CASE-04600,CON-01959,ACC-01347,VHL-015,DLR-04,20230522,20230522.0,Maintenance,High,24,5.4,False,False,0,,Resolved
CASE-04601,CON-03226,ACC-01550,VHL-029,DLR-06,20230710,20230711.0,Warranty,High,24,46.7,True,False,0,,Closed
CASE-04602,CON-03395,ACC-01153,VHL-004,DLR-06,20241026,20241026.0,Warranty,Low,168,21.83,False,False,0,,Closed
CASE-04603,CON-01480,ACC-02616,VHL-043,DLR-04,20231221,20231221.0,Maintenance,High,24,15.96,False,False,0,,Closed
CASE-04604,CON-03519,ACC-03063,VHL-019,DLR-06,20240524,20240525.0,Warranty,High,24,29.68,True,False,0,,Resolved
CASE-04605,CON-01422,ACC-01785,VHL-044,DLR-08,20241214,20241215.0,Maintenance,Medium,72,45.73,False,False,0,,Closed
CASE-04606,CON-04929,ACC-00470,VHL-033,DLR-03,20240109,20240111.0,Complaint,Medium,72,70.82,False,False,0,,Closed
CASE-04607,CON-05158,ACC-02929,VHL-022,DLR-03,20230707,20230708.0,Complaint,Medium,72,41.17,False,False,0,,Closed
CASE-04608,CON-04188,ACC-00347,VHL-045,DLR-08,20240413,20240421.0,Damage,Low,168,204.74,True,False,0,,Closed
CASE-04609,CON-02006,ACC-03027,VHL-005,DLR-06,20231126,20231126.0,Damage,High,24,8.01,False,False,0,,Resolved
CASE-04610,CON-03067,ACC-02863,VHL-002,DLR-06,20240923,20240923.0,Damage,High,24,7.73,False,False,0,,Closed
CASE-04611,CON-03422,ACC-02919,VHL-018,DLR-06,20240502,20240502.0,Maintenance,Low,168,15.6,False,False,0,,Closed
CASE-04612,CON-02858,ACC-03160,VHL-040,DLR-02,20231108,20231110.0,Maintenance,Low,168,63.2,False,False,0,,Closed
CASE-04613,CON-02236,ACC-01551,VHL-035,DLR-06,20230616,20230616.0,Maintenance,Critical,4,5.88,True,False,0,,Closed
CASE-04614,CON-05636,ACC-01313,VHL-002,DLR-09,20240704,20240705.0,Maintenance,Low,168,37.73,False,False,0,,Closed
CASE-04615,CON-02908,ACC-00196,VHL-037,DLR-02,20240701,20240703.0,Complaint,Medium,72,64.11,False,False,0,,Resolved
CASE-04616,CON-02225,ACC-02597,VHL-016,DLR-01,20230117,20230121.0,Damage,Medium,72,107.94,True,False,0,,Resolved
CASE-04617,CON-05582,ACC-01493,VHL-022,DLR-01,20231007,20231009.0,Damage,Medium,72,67.28,False,False,0,,Closed
CASE-04618,CON-04973,ACC-02040,VHL-020,DLR-09,20240814,20240814.0,Maintenance,High,24,11.74,False,False,0,,Closed
CASE-04619,CON-01991,ACC-02468,VHL-039,DLR-04,20240827,20240831.0,Maintenance,Low,168,102.22,False,False,0,,Closed
CASE-04620,CON-02896,ACC-03121,VHL-033,DLR-09,20241208,20241212.0,Maintenance,Medium,72,109.8,True,False,0,,Closed
CASE-04621,CON-02787,ACC-01976,VHL-037,DLR-11,20240912,20240912.0,Warranty,High,24,15.29,False,False,0,,Resolved
CASE-04622,CON-04608,ACC-01771,VHL-039,DLR-09,20240911,20240913.0,Damage,Medium,72,56.61,False,False,0,,Closed
CASE-04623,CON-00146,ACC-01847,VHL-045,DLR-11,20231019,20231021.0,Damage,Medium,72,50.17,False,False,0,,Closed
CASE-04624,CON-01714,ACC-00642,VHL-001,DLR-08,20230929,20230929.0,Maintenance,Critical,4,7.29,True,False,0,,Closed
CASE-04625,CON-04750,ACC-02262,VHL-004,DLR-06,20231124,20231125.0,Damage,Medium,72,28.53,False,False,0,,Closed
CASE-04626,CON-03280,ACC-02398,VHL-017,DLR-01,20241020,20241021.0,Complaint,High,24,29.39,True,True,1,CASE-REL-04626,Closed
CASE-04627,CON-03933,ACC-02028,VHL-017,DLR-09,20230705,20230709.0,Warranty,Low,168,110.14,False,False,0,,Closed
CASE-04628,CON-01930,ACC-02603,VHL-031,DLR-11,20230711,20230715.0,Warranty,Medium,72,103.5,True,False,0,,Resolved
CASE-04629,CON-03257,ACC-02001,VHL-013,DLR-01,20230213,20230216.0,Complaint,Medium,72,75.92,True,False,0,,Closed
CASE-04630,CON-00677,ACC-02616,VHL-028,DLR-03,20230701,20230702.0,Damage,Medium,72,24.12,False,False,0,,Resolved
CASE-04631,CON-01802,ACC-01420,VHL-037,DLR-12,20230119,20230121.0,Warranty,Medium,72,71.25,False,False,0,,Closed
CASE-04632,CON-00094,ACC-02669,VHL-013,DLR-11,20230314,20230314.0,Warranty,High,24,21.05,False,False,0,,Resolved
CASE-04633,CON-00487,ACC-02017,VHL-003,DLR-10,20230423,20230423.0,Maintenance,High,24,10.31,False,False,0,,Closed
CASE-04634,CON-03095,ACC-00100,VHL-036,DLR-01,20230601,20230603.0,Damage,Low,168,48.68,False,False,0,,Closed
CASE-04635,CON-03130,ACC-03029,VHL-020,DLR-03,20230409,20230411.0,Maintenance,Low,168,71.4,False,False,0,,Closed
CASE-04636,CON-01941,ACC-02013,VHL-042,DLR-08,20230209,20230212.0,Complaint,Medium,72,80.31,True,False,0,,Closed
CASE-04637,CON-04982,ACC-00105,VHL-011,DLR-08,20230125,20230131.0,Maintenance,Low,168,159.27,False,False,0,,Closed
CASE-04638,CON-00779,ACC-01869,VHL-042,DLR-02,20230129,20230130.0,Warranty,Medium,72,36.69,False,False,0,,Closed
CASE-04639,CON-03724,ACC-03098,VHL-024,DLR-11,20230825,20230829.0,Maintenance,Medium,72,110.76,True,False,0,,Resolved
CASE-04640,CON-05188,ACC-02413,VHL-021,DLR-12,20240331,20240331.0,Damage,Critical,4,9.62,True,False,0,,Closed
CASE-04641,CON-05063,ACC-02934,VHL-038,DLR-01,20240827,20240827.0,Maintenance,High,24,20.14,False,False,0,,Closed
CASE-04642,CON-02577,ACC-00665,VHL-026,DLR-12,20230719,20230721.0,Warranty,Low,168,61.27,False,False,0,,Resolved
CASE-04643,CON-04462,ACC-00714,VHL-040,DLR-05,20230601,20230601.0,Warranty,Medium,72,7.55,False,False,0,,Closed
CASE-04644,CON-02845,ACC-00829,VHL-029,DLR-05,20230909,20230909.0,Damage,High,24,8.39,False,False,0,,Closed
CASE-04645,CON-01143,ACC-01399,VHL-034,DLR-04,20241121,20241125.0,Warranty,Medium,72,111.46,True,False,0,,Resolved
CASE-04646,CON-01343,ACC-00368,VHL-033,DLR-06,20240903,20240903.0,Maintenance,Critical,4,9.76,True,False,0,,Closed
CASE-04647,CON-02116,ACC-02267,VHL-004,DLR-09,20240920,20240920.0,Complaint,High,24,16.03,False,False,0,,Closed
CASE-04648,CON-00880,ACC-00682,VHL-006,DLR-12,20240602,20240604.0,Damage,Medium,72,52.34,False,False,0,,Resolved
CASE-04649,CON-03805,ACC-01982,VHL-044,DLR-06,20231014,20231019.0,Warranty,Low,168,121.57,False,False,0,,Resolved
CASE-04650,CON-03719,ACC-01703,VHL-043,DLR-02,20240120,20240120.0,Complaint,Critical,4,5.21,True,False,0,,Closed
CASE-04651,CON-00939,ACC-00298,VHL-029,DLR-11,20231219,20231220.0,Warranty,High,24,37.05,True,False,0,,Closed
CASE-04652,CON-00827,ACC-01192,VHL-020,DLR-12,20231030,20231104.0,Maintenance,Low,168,143.03,False,False,0,,Closed
CASE-04653,CON-03823,ACC-01196,VHL-041,DLR-04,20240215,20240216.0,Complaint,Medium,72,35.32,False,False,0,,Closed
CASE-04654,CON-03952,ACC-03086,VHL-032,DLR-12,20240215,20240215.0,Warranty,High,24,10.54,False,False,0,,Resolved
CASE-04655,CON-02042,ACC-02690,VHL-042,DLR-11,20240610,20240610.0,Maintenance,High,24,16.88,False,False,0,,Resolved
CASE-04656,CON-00507,ACC-02781,VHL-042,DLR-12,20240321,20240323.0,Maintenance,Medium,72,48.51,False,False,0,,Closed
CASE-04657,CON-05171,ACC-03021,VHL-043,DLR-07,20240325,20240328.0,Warranty,Low,168,88.08,False,False,0,,Resolved
CASE-04658,CON-00750,ACC-01481,VHL-045,DLR-02,20240302,20240305.0,Recall,Medium,72,88.87,True,False,0,,Closed
CASE-04659,CON-02386,ACC-00376,VHL-033,DLR-04,20240915,20240915.0,Maintenance,Critical,4,8.99,True,False,0,,Closed
CASE-04660,CON-01518,ACC-02243,VHL-028,DLR-01,20241022,20241024.0,Damage,Medium,72,51.91,False,False,0,,Closed
CASE-04661,CON-04717,ACC-02192,VHL-002,DLR-04,20230203,20230203.0,Warranty,Critical,4,5.69,True,False,0,,Resolved
CASE-04662,CON-02636,ACC-01783,VHL-016,DLR-07,20240214,20240218.0,Maintenance,Medium,72,96.19,True,False,0,,Closed
CASE-04663,CON-03992,ACC-00594,VHL-019,DLR-04,20241030,20241030.0,Maintenance,High,24,11.34,False,False,0,,Closed
CASE-04664,CON-02378,ACC-00989,VHL-032,DLR-09,20230305,20230305.0,Warranty,Medium,72,14.61,False,False,0,,Resolved
CASE-04665,CON-04281,ACC-01979,VHL-020,DLR-12,20240118,20240118.0,Warranty,High,24,14.84,False,False,0,,Closed
CASE-04666,CON-00332,ACC-02280,VHL-038,DLR-12,20230501,20230503.0,Maintenance,Low,168,70.91,False,False,0,,Closed
CASE-04667,CON-01534,ACC-01383,VHL-007,DLR-04,20241020,20241025.0,Maintenance,Low,168,143.26,False,False,0,,Closed
CASE-04668,CON-02179,ACC-00029,VHL-015,DLR-07,20231011,20231017.0,Maintenance,Low,168,147.27,False,False,0,,Resolved
CASE-04669,CON-02795,ACC-02929,VHL-028,DLR-08,20241030,20241030.0,Warranty,High,24,20.59,False,False,0,,Closed
CASE-04670,CON-04856,ACC-00730,VHL-027,DLR-02,20241114,20241114.0,Warranty,Medium,72,22.34,False,False,0,,Resolved
CASE-04671,CON-05263,ACC-01861,VHL-017,DLR-06,20240204,20240205.0,Warranty,Medium,72,47.29,False,False,0,,Closed
CASE-04672,CON-00357,ACC-01986,VHL-034,DLR-06,20230705,20230707.0,Maintenance,Low,168,58.51,False,False,0,,Resolved
CASE-04673,CON-03737,ACC-01785,VHL-012,DLR-02,20240429,20240430.0,Warranty,Medium,72,29.11,False,False,0,,Resolved
CASE-04674,CON-02969,ACC-00520,VHL-017,DLR-03,20241028,20241028.0,Maintenance,Critical,4,7.45,True,False,0,,Closed
CASE-04675,CON-02035,ACC-01267,VHL-024,DLR-04,20230110,20230113.0,Warranty,Medium,72,87.29,True,False,0,,Resolved
CASE-04676,CON-00895,ACC-00134,VHL-042,DLR-10,20230312,20230318.0,Recall,Low,168,146.84,False,False,0,,Closed
CASE-04677,CON-01388,ACC-02364,VHL-041,DLR-02,20240424,20240427.0,Maintenance,Medium,72,87.39,True,False,0,,Resolved
CASE-04678,CON-05524,ACC-00406,VHL-001,DLR-12,20240208,20240209.0,Warranty,Medium,72,35.2,False,False,0,,Resolved
CASE-04679,CON-02770,ACC-00798,VHL-033,DLR-11,20230817,20230820.0,Damage,Medium,72,77.07,True,False,0,,Closed
CASE-04680,CON-00115,ACC-02156,VHL-017,DLR-10,20230712,20230718.0,Warranty,Low,168,163.45,False,False,0,,Closed
CASE-04681,CON-00367,ACC-01649,VHL-041,DLR-10,20230424,20230427.0,Maintenance,Low,168,72.69,False,False,0,,Closed
CASE-04682,CON-04629,ACC-01004,VHL-045,DLR-03,20230728,20230731.0,Maintenance,Low,168,76.89,False,False,0,,Resolved
CASE-04683,CON-00117,ACC-00691,VHL-034,DLR-03,20231124,20231124.0,Warranty,High,24,5.93,False,False,0,,Closed
CASE-04684,CON-04455,ACC-00106,VHL-038,DLR-06,20240204,20240208.0,Recall,Low,168,98.07,False,False,0,,Resolved
CASE-04685,CON-02722,ACC-00800,VHL-001,DLR-01,20240522,20240531.0,Maintenance,Low,168,230.37,True,False,0,,Closed
CASE-04686,CON-05138,ACC-00634,VHL-042,DLR-12,20240401,20240401.0,Warranty,High,24,11.99,False,True,1,CASE-REL-04686,Closed
CASE-04687,CON-01394,ACC-00682,VHL-037,DLR-07,20230210,20230210.0,Warranty,High,24,22.78,False,False,0,,Resolved
CASE-04688,CON-00556,ACC-02370,VHL-045,DLR-06,20230711,20230716.0,Complaint,Low,168,133.46,False,False,0,,Closed
CASE-04689,CON-05690,ACC-02435,VHL-011,DLR-11,20230405,20230405.0,Maintenance,High,24,14.29,False,False,0,,Resolved
CASE-04690,CON-04783,ACC-00687,VHL-020,DLR-04,20240124,20240126.0,Recall,Medium,72,56.91,False,False,0,,Closed
CASE-04691,CON-02207,ACC-02523,VHL-042,DLR-11,20240126,20240126.0,Maintenance,Medium,72,15.29,False,False,0,,Closed
CASE-04692,CON-02976,ACC-02149,VHL-024,DLR-04,20230614,20230618.0,Maintenance,Medium,72,114.88,True,False,0,,Closed
CASE-04693,CON-05306,ACC-02113,VHL-014,DLR-11,20230707,20230711.0,Damage,Low,168,115.37,False,False,0,,Resolved
CASE-04694,CON-02996,ACC-00852,VHL-032,DLR-09,20230817,20230817.0,Warranty,Medium,72,11.7,False,False,0,,Closed
CASE-04695,CON-02439,ACC-00265,VHL-040,DLR-11,20240704,20240704.0,Maintenance,Medium,72,16.35,False,False,0,,Resolved
CASE-04696,CON-05589,ACC-02993,VHL-040,DLR-09,20231203,20231209.0,Recall,Low,168,155.85,False,False,0,,Resolved
CASE-04697,CON-03877,ACC-02566,VHL-008,DLR-10,20230216,20230218.0,Warranty,Low,168,58.93,False,False,0,,Resolved
CASE-04698,CON-01428,ACC-01724,VHL-037,DLR-01,20230704,20230704.0,Warranty,High,24,10.75,False,False,0,,Closed
CASE-04699,CON-01519,ACC-00088,VHL-043,DLR-08,20241215,20241216.0,Damage,Medium,72,29.46,False,False,0,,Closed
CASE-04700,CON-01723,ACC-03124,VHL-019,DLR-08,20230223,20230223.0,Recall,Critical,4,2.9,False,False,0,,Closed
CASE-04701,CON-05714,ACC-03111,VHL-023,DLR-06,20240322,20240324.0,Maintenance,Medium,72,52.35,False,False,0,,Closed
CASE-04702,CON-00012,ACC-00426,VHL-001,DLR-10,20231103,20231105.0,Maintenance,Medium,72,57.51,False,False,0,,Closed
CASE-04703,CON-02404,ACC-02543,VHL-012,DLR-12,20230418,20230420.0,Recall,Medium,72,50.77,False,False,0,,Resolved
CASE-04704,CON-04688,ACC-02837,VHL-008,DLR-06,20241210,20241210.0,Warranty,High,24,5.06,False,False,0,,Closed
CASE-04705,CON-05646,ACC-01985,VHL-031,DLR-06,20230201,20230201.0,Complaint,High,24,12.66,False,False,0,,Resolved
CASE-04706,CON-04354,ACC-00871,VHL-044,DLR-01,20241014,20241014.0,Maintenance,Low,168,16.62,False,False,0,,Closed
CASE-04707,CON-00303,ACC-02934,VHL-004,DLR-11,20240915,20240916.0,Recall,Medium,72,36.37,False,False,0,,Closed
CASE-04708,CON-02164,ACC-03174,VHL-001,DLR-09,20240505,20240505.0,Warranty,Medium,72,7.02,False,False,0,,Closed
CASE-04709,CON-01760,ACC-03184,VHL-016,DLR-08,20240928,20240928.0,Damage,Critical,4,8.63,True,False,0,,Closed
CASE-04710,CON-03681,ACC-01475,VHL-023,DLR-07,20240908,20240909.0,Damage,Medium,72,33.3,False,False,0,,Resolved
CASE-04711,CON-00201,ACC-02969,VHL-024,DLR-09,20231004,20231004.0,Complaint,High,24,23.29,False,False,0,,Resolved
CASE-04712,CON-00914,ACC-00919,VHL-031,DLR-09,20231017,20231019.0,Warranty,Low,168,52.75,False,False,0,,Resolved
CASE-04713,CON-05094,ACC-02088,VHL-029,DLR-05,20230628,20230630.0,Maintenance,Medium,72,70.4,False,False,0,,Resolved
CASE-04714,CON-05648,ACC-02864,VHL-008,DLR-05,20231126,20231129.0,Maintenance,Low,168,72.16,False,False,0,,Closed
CASE-04715,CON-02744,ACC-02658,VHL-039,DLR-07,20231218,20231221.0,Warranty,Low,168,73.45,False,False,0,,Closed
CASE-04716,CON-05054,ACC-01427,VHL-042,DLR-06,20231115,20231118.0,Maintenance,Low,168,93.82,False,False,0,,Resolved
CASE-04717,CON-02366,ACC-00314,VHL-010,DLR-11,20230517,20230521.0,Maintenance,Medium,72,114.79,True,False,0,,Closed
CASE-04718,CON-05682,ACC-01546,VHL-007,DLR-01,20230223,20230223.0,Maintenance,High,24,19.99,False,False,0,,Closed
CASE-04719,CON-00021,ACC-02430,VHL-040,DLR-09,20240824,20240826.0,Maintenance,Medium,72,71.65,False,False,0,,Resolved
CASE-04720,CON-02072,ACC-02476,VHL-031,DLR-05,20231027,20231028.0,Warranty,Medium,72,31.77,False,False,0,,Closed
CASE-04721,CON-00668,ACC-01602,VHL-027,DLR-09,20230602,20230606.0,Recall,Low,168,115.79,False,False,0,,Closed
CASE-04722,CON-04289,ACC-02761,VHL-021,DLR-12,20231004,20231008.0,Warranty,Low,168,108.46,False,False,0,,Resolved
CASE-04723,CON-04624,ACC-03015,VHL-029,DLR-12,20230213,20230214.0,Warranty,High,24,29.05,True,True,1,CASE-REL-04723,Closed
CASE-04724,CON-04015,ACC-01226,VHL-045,DLR-06,20230113,20230114.0,Warranty,High,24,36.99,True,False,0,,Closed
CASE-04725,CON-03469,ACC-02348,VHL-029,DLR-09,20240325,20240327.0,Maintenance,Medium,72,48.27,False,False,0,,Closed
CASE-04726,CON-04247,ACC-00991,VHL-032,DLR-01,20230302,20230307.0,Maintenance,Low,168,120.41,False,False,0,,Resolved
CASE-04727,CON-01402,ACC-03018,VHL-007,DLR-05,20240224,20240224.0,Warranty,High,24,14.83,False,False,0,,Resolved
CASE-04728,CON-01484,ACC-01184,VHL-004,DLR-09,20230924,20230924.0,Maintenance,High,24,4.24,False,False,0,,Closed
CASE-04729,CON-02212,ACC-03160,VHL-030,DLR-12,20230508,20230512.0,Warranty,Low,168,105.12,False,False,0,,Closed
CASE-04730,CON-01261,ACC-00842,VHL-004,DLR-12,20230404,20230404.0,Warranty,Low,168,17.19,False,False,0,,Resolved
CASE-04731,CON-03970,ACC-01589,VHL-041,DLR-01,20241201,20241203.0,Warranty,Low,168,55.65,False,False,0,,Resolved
CASE-04732,CON-01705,ACC-01007,VHL-025,DLR-12,20241231,,Damage,Medium,72,32.63,False,False,0,,Open
CASE-04733,CON-00310,ACC-00701,VHL-032,DLR-11,20240803,20240809.0,Maintenance,Low,168,148.63,False,False,0,,Resolved
CASE-04734,CON-02876,ACC-00391,VHL-015,DLR-12,20240408,20240410.0,Maintenance,Medium,72,66.92,False,False,0,,Closed
CASE-04735,CON-02556,ACC-02196,VHL-043,DLR-12,20230707,20230709.0,Maintenance,Medium,72,55.58,False,False,0,,Closed
CASE-04736,CON-05367,ACC-01928,VHL-019,DLR-06,20241225,20241227.0,Warranty,Low,168,61.85,False,False,0,,Closed
CASE-04737,CON-03323,ACC-00315,VHL-003,DLR-04,20240810,20240810.0,Complaint,Critical,4,4.52,True,False,0,,Closed
CASE-04738,CON-05199,ACC-00677,VHL-024,DLR-08,20240312,20240317.0,Warranty,Low,168,129.31,False,False,0,,Closed
CASE-04739,CON-01794,ACC-01370,VHL-015,DLR-11,20241216,20241217.0,Maintenance,Medium,72,30.46,False,False,0,,Closed
CASE-04740,CON-02136,ACC-00860,VHL-036,DLR-03,20240117,20240117.0,Maintenance,High,24,19.38,False,False,0,,Closed
CASE-04741,CON-04001,ACC-02915,VHL-024,DLR-06,20230127,20230128.0,Complaint,High,24,45.82,True,True,2,CASE-REL-04741,Closed
CASE-04742,CON-05159,ACC-01591,VHL-026,DLR-03,20240617,20240617.0,Warranty,Medium,72,22.62,False,False,0,,Closed
CASE-04743,CON-02730,ACC-01690,VHL-001,DLR-06,20230312,20230316.0,Recall,Medium,72,97.0,True,False,0,,Closed
CASE-04744,CON-05289,ACC-01630,VHL-003,DLR-12,20240404,20240404.0,Maintenance,Critical,4,7.23,True,False,0,,Closed
CASE-04745,CON-01655,ACC-00694,VHL-011,DLR-03,20240601,20240601.0,Maintenance,Low,168,21.56,False,False,0,,Resolved
CASE-04746,CON-03520,ACC-02309,VHL-003,DLR-02,20230211,20230211.0,Maintenance,High,24,7.42,False,False,0,,Closed
CASE-04747,CON-00745,ACC-01234,VHL-043,DLR-02,20230901,20230906.0,Complaint,Low,168,142.47,False,False,0,,Resolved
CASE-04748,CON-04537,ACC-01685,VHL-011,DLR-04,20240812,20240813.0,Recall,High,24,30.83,True,False,0,,Closed
CASE-04749,CON-02441,ACC-00559,VHL-022,DLR-05,20230403,20230403.0,Warranty,High,24,8.32,False,True,1,CASE-REL-04749,Resolved
CASE-04750,CON-00124,ACC-00112,VHL-004,DLR-12,20230403,20230407.0,Warranty,Low,168,106.16,False,False,0,,Closed
CASE-04751,CON-00503,ACC-02625,VHL-022,DLR-04,20230708,20230710.0,Maintenance,Medium,72,67.51,False,False,0,,Resolved
CASE-04752,CON-03119,ACC-00478,VHL-021,DLR-10,20240704,20240705.0,Recall,Medium,72,44.83,False,False,0,,Closed
CASE-04753,CON-04000,ACC-01540,VHL-027,DLR-05,20240520,20240520.0,Maintenance,High,24,23.26,False,False,0,,Closed
CASE-04754,CON-02973,ACC-00883,VHL-038,DLR-08,20240922,20240922.0,Maintenance,High,24,6.16,False,False,0,,Closed
CASE-04755,CON-02016,ACC-00973,VHL-026,DLR-01,20230125,20230131.0,Maintenance,Low,168,153.94,False,False,0,,Closed
CASE-04756,CON-03453,ACC-00283,VHL-011,DLR-08,20230828,20230828.0,Maintenance,Critical,4,6.86,True,False,0,,Closed
CASE-04757,CON-04467,ACC-02344,VHL-043,DLR-10,20230725,20230726.0,Maintenance,Medium,72,41.9,False,False,0,,Closed
CASE-04758,CON-01280,ACC-00263,VHL-033,DLR-04,20240517,20240518.0,Maintenance,Low,168,41.03,False,False,0,,Resolved
CASE-04759,CON-04277,ACC-02953,VHL-013,DLR-04,20240120,20240127.0,Damage,Low,168,191.77,True,False,0,,Closed
CASE-04760,CON-03153,ACC-00593,VHL-002,DLR-10,20230605,20230610.0,Maintenance,Low,168,122.04,False,False,0,,Closed
CASE-04761,CON-00786,ACC-01139,VHL-044,DLR-01,20240814,20240815.0,Maintenance,Low,168,37.02,False,False,0,,Closed
CASE-04762,CON-03628,ACC-02767,VHL-025,DLR-06,20230420,20230420.0,Warranty,Medium,72,20.55,False,False,0,,Closed
CASE-04763,CON-02291,ACC-01700,VHL-003,DLR-06,20240521,20240521.0,Complaint,Medium,72,18.49,False,False,0,,Closed
CASE-04764,CON-04529,ACC-02980,VHL-022,DLR-04,20230319,20230319.0,Complaint,High,24,13.49,False,False,0,,Closed
CASE-04765,CON-04993,ACC-00089,VHL-006,DLR-10,20230920,20230920.0,Maintenance,High,24,18.38,False,False,0,,Resolved
CASE-04766,CON-00485,ACC-02084,VHL-023,DLR-10,20231218,20231221.0,Recall,Low,168,86.41,False,False,0,,Resolved
CASE-04767,CON-00115,ACC-00024,VHL-013,DLR-11,20240622,20240625.0,Maintenance,Medium,72,75.83,True,False,0,,Closed
CASE-04768,CON-03227,ACC-02791,VHL-020,DLR-09,20240810,20240811.0,Maintenance,Medium,72,29.11,False,False,0,,Closed
CASE-04769,CON-03005,ACC-02648,VHL-016,DLR-09,20230308,20230310.0,Maintenance,Medium,72,56.89,False,False,0,,Closed
CASE-04770,CON-05412,ACC-00003,VHL-030,DLR-03,20240427,20240429.0,Damage,Medium,72,51.09,False,False,0,,Closed
CASE-04771,CON-05128,ACC-00424,VHL-017,DLR-12,20240405,20240405.0,Damage,High,24,18.51,False,False,0,,Closed
CASE-04772,CON-02485,ACC-00294,VHL-042,DLR-03,20240620,20240622.0,Warranty,Medium,72,65.16,False,False,0,,Closed
