order_id,opportunity_id,lead_id,account_id,contact_id,vehicle_id,dealer_id,order_date_key,deal_value_eur,discount_pct,net_revenue_eur,order_status
ORD-01326,OPP-02401,LD-00059,ACC-03065,CON-00874,VHL-028,DLR-01,20230707.0,51000.0,6.73,47567.7,Completed
ORD-01327,OPP-02402,LD-06060,ACC-01686,CON-04050,VHL-003,DLR-02,20240703.0,26000.0,9.59,23506.6,Completed
ORD-01328,OPP-02403,LD-06156,ACC-01175,CON-02281,VHL-037,DLR-10,20241231.0,45000.0,4.11,43150.5,Completed
ORD-01329,OPP-02405,LD-12007,ACC-01624,CON-03554,VHL-037,DLR-01,20241110.0,45000.0,4.52,42966.0,Completed
ORD-01330,OPP-02406,LD-10967,ACC-02270,CON-00588,VHL-042,DLR-09,20240312.0,62000.0,5.76,58428.8,Completed
ORD-01331,OPP-02407,LD-02655,ACC-02906,CON-00699,VHL-009,DLR-01,20230802.0,35000.0,4.06,33579.0,Completed
ORD-01332,OPP-02409,LD-05953,ACC-03044,CON-00933,VHL-026,DLR-06,20240131.0,43000.0,11.3,38141.0,Completed
ORD-01333,OPP-02412,LD-03698,ACC-01559,CON-03157,VHL-002,DLR-01,20231122.0,22000.0,4.51,21007.8,Completed
ORD-01334,OPP-02415,LD-04909,ACC-01156,CON-02272,VHL-044,DLR-07,20230812.0,71000.0,3.35,68621.5,Completed
ORD-01335,OPP-02422,LD-14160,ACC-02973,CON-02924,VHL-012,DLR-08,20231120.0,70000.0,4.52,66836.0,Completed
ORD-01336,OPP-02423,LD-03657,ACC-01358,CON-03042,VHL-007,DLR-10,20240716.0,39000.0,3.04,37814.4,Completed
ORD-01337,OPP-02424,LD-11137,ACC-02057,CON-00410,VHL-017,DLR-07,20231116.0,27000.0,9.17,24524.1,Completed
ORD-01338,OPP-02425,LD-13019,ACC-01954,CON-03870,VHL-016,DLR-02,20240318.0,19000.0,3.85,18268.5,Completed
ORD-01339,OPP-02426,LD-11558,ACC-00661,CON-02446,VHL-012,DLR-12,20241220.0,70000.0,8.82,63826.0,Completed
ORD-01340,OPP-02429,LD-08607,ACC-01833,CON-03622,VHL-020,DLR-11,20241231.0,25000.0,11.44,22140.0,Completed
ORD-01341,OPP-02430,LD-04465,ACC-02554,CON-01310,VHL-044,DLR-01,20240731.0,71000.0,3.37,68607.3,Completed
ORD-01342,OPP-02431,LD-00346,ACC-00980,CON-01736,VHL-032,DLR-07,20240829.0,58000.0,6.38,54299.6,Completed
ORD-01343,OPP-02433,LD-12192,ACC-00062,CON-00156,VHL-027,DLR-03,20240819.0,47000.0,11.45,41618.5,Completed
ORD-01344,OPP-02441,LD-03349,ACC-01531,CON-02062,VHL-021,DLR-09,20240923.0,38000.0,10.1,34162.0,Completed
ORD-01345,OPP-02445,LD-06132,ACC-02336,CON-04227,VHL-004,DLR-09,20240209.0,32000.0,4.33,30614.4,Completed
ORD-01346,OPP-02446,LD-08848,ACC-01894,CON-00571,VHL-015,DLR-12,20230311.0,48000.0,2.58,46761.6,Completed
ORD-01347,OPP-02447,LD-11348,ACC-02632,CON-00864,VHL-038,DLR-09,20240623.0,52000.0,3.44,50211.2,Completed
ORD-01348,OPP-02448,LD-04884,ACC-00352,CON-00383,VHL-019,DLR-01,20230503.0,29000.0,9.86,26140.6,Completed
ORD-01349,OPP-02450,LD-12675,ACC-01300,CON-03016,VHL-005,DLR-08,20240208.0,30000.0,5.21,28437.0,Completed
ORD-01350,OPP-02451,LD-04513,ACC-02877,CON-04539,VHL-024,DLR-12,20230124.0,24000.0,7.94,22094.4,Completed
ORD-01351,OPP-02452,LD-14177,ACC-00157,CON-00711,VHL-044,DLR-09,20240105.0,71000.0,1.8,69722.0,Completed
ORD-01352,OPP-02453,LD-12868,ACC-02623,CON-02562,VHL-022,DLR-09,20230415.0,41000.0,11.04,36473.6,Completed
ORD-01353,OPP-02455,LD-04614,ACC-01762,CON-02784,VHL-033,DLR-01,20231112.0,28000.0,10.93,24939.6,Completed
ORD-01354,OPP-02457,LD-01037,ACC-00343,CON-03780,VHL-022,DLR-08,20240322.0,41000.0,4.93,38978.7,Completed
ORD-01355,OPP-02461,LD-14543,ACC-00674,CON-04729,VHL-045,DLR-08,20241127.0,85000.0,7.74,78421.0,Completed
ORD-01356,OPP-02463,LD-09282,ACC-01453,CON-00260,VHL-001,DLR-12,20241231.0,18000.0,8.27,16511.4,Completed
ORD-01357,OPP-02465,LD-03873,ACC-01327,CON-02416,VHL-005,DLR-08,20230802.0,30000.0,2.62,29214.0,Completed
ORD-01358,OPP-02466,LD-07967,ACC-00059,CON-03198,VHL-008,DLR-08,20230606.0,52000.0,8.59,47533.2,Completed
ORD-01359,OPP-02468,LD-12583,ACC-01077,CON-05117,VHL-038,DLR-10,20230218.0,52000.0,1.8,51064.0,Completed
ORD-01360,OPP-02469,LD-04882,ACC-00515,CON-05679,VHL-032,DLR-07,20240704.0,58000.0,2.53,56532.6,Completed
ORD-01361,OPP-02470,LD-03601,ACC-00150,CON-04992,VHL-031,DLR-08,20240618.0,45000.0,8.25,41287.5,Completed
ORD-01362,OPP-02472,LD-15624,ACC-00886,CON-04799,VHL-003,DLR-04,20240708.0,26000.0,3.33,25134.2,Completed
ORD-01363,OPP-02473,LD-15857,ACC-01517,CON-04458,VHL-018,DLR-06,20241227.0,35000.0,11.07,31125.5,Completed
ORD-01364,OPP-02474,LD-10202,ACC-02057,CON-03829,VHL-012,DLR-05,20230530.0,70000.0,2.13,68509.0,Completed
ORD-01365,OPP-02475,LD-02386,ACC-02658,CON-00298,VHL-002,DLR-01,20231005.0,22000.0,3.0,21340.0,Completed
ORD-01366,OPP-02477,LD-06450,ACC-00465,CON-01391,VHL-015,DLR-04,20230721.0,48000.0,9.79,43300.8,Completed
ORD-01367,OPP-02480,LD-06817,ACC-02876,CON-00289,VHL-032,DLR-09,20241231.0,58000.0,6.44,54264.8,Completed
ORD-01368,OPP-02481,LD-05839,ACC-00359,CON-01484,VHL-019,DLR-12,20231009.0,29000.0,10.83,25859.3,Completed
ORD-01369,OPP-02482,LD-06115,ACC-02525,CON-02910,VHL-028,DLR-09,20240108.0,51000.0,3.43,49250.7,Completed
ORD-01370,OPP-02484,LD-08154,ACC-01723,CON-01193,VHL-038,DLR-08,20240107.0,52000.0,1.23,51360.4,Completed
ORD-01371,OPP-02488,LD-07412,ACC-00918,CON-05322,VHL-010,DLR-11,20240216.0,17000.0,2.06,16649.8,Completed
ORD-01372,OPP-02489,LD-02238,ACC-01260,CON-01433,VHL-020,DLR-09,20230520.0,25000.0,4.91,23772.5,Completed
ORD-01373,OPP-02490,LD-11889,ACC-02758,CON-00020,VHL-037,DLR-12,20240513.0,45000.0,6.57,42043.5,Completed
ORD-01374,OPP-02493,LD-10048,ACC-00699,CON-01532,VHL-028,DLR-08,20240628.0,51000.0,7.9,46971.0,Completed
ORD-01375,OPP-02496,LD-06681,ACC-02983,CON-00489,VHL-036,DLR-06,20240803.0,39000.0,7.58,36043.8,Completed
ORD-01376,OPP-02500,LD-02419,ACC-01321,CON-02694,VHL-020,DLR-07,20240331.0,25000.0,4.84,23790.0,Completed
ORD-01377,OPP-02502,LD-01142,ACC-02532,CON-01258,VHL-021,DLR-07,20240830.0,38000.0,7.84,35020.8,Completed
ORD-01378,OPP-02503,LD-01803,ACC-02343,CON-04896,VHL-020,DLR-12,20231001.0,25000.0,10.79,22302.5,Completed
ORD-01379,OPP-02504,LD-05365,ACC-01859,CON-03904,VHL-041,DLR-10,20230917.0,48000.0,6.2,45024.0,Completed
ORD-01380,OPP-02505,LD-05460,ACC-00982,CON-03662,VHL-017,DLR-03,20240216.0,27000.0,9.5,24435.0,Completed
ORD-01381,OPP-02506,LD-07603,ACC-02194,CON-02456,VHL-020,DLR-01,20231207.0,25000.0,4.5,23875.0,Completed
ORD-01382,OPP-02507,LD-12500,ACC-03156,CON-02213,VHL-035,DLR-03,20230521.0,16000.0,9.04,14553.6,Completed
ORD-01383,OPP-02509,LD-07808,ACC-00455,CON-04457,VHL-031,DLR-08,20240314.0,45000.0,8.25,41287.5,Completed
ORD-01384,OPP-02510,LD-13985,ACC-00581,CON-03225,VHL-005,DLR-03,20240508.0,30000.0,6.77,27969.0,Completed
ORD-01385,OPP-02512,LD-03182,ACC-01601,CON-03154,VHL-033,DLR-07,20230801.0,28000.0,5.75,26390.0,Completed
ORD-01386,OPP-02514,LD-07426,ACC-02816,CON-00520,VHL-004,DLR-05,20230329.0,32000.0,7.01,29756.8,Completed
ORD-01387,OPP-02515,LD-15715,ACC-00660,CON-00750,VHL-015,DLR-05,20230530.0,48000.0,9.12,43622.4,Completed
ORD-01388,OPP-02517,LD-09331,ACC-00481,CON-03579,VHL-008,DLR-07,20240411.0,52000.0,6.85,48438.0,Completed
ORD-01389,OPP-02521,LD-05650,ACC-00471,CON-03111,VHL-032,DLR-08,20230716.0,58000.0,3.87,55755.4,Completed
ORD-01390,OPP-02523,LD-09407,ACC-01973,CON-01711,VHL-012,DLR-06,20240110.0,70000.0,3.01,67893.0,Completed
ORD-01391,OPP-02526,LD-09481,ACC-01025,CON-03915,VHL-018,DLR-12,20240325.0,35000.0,6.1,32865.0,Completed
ORD-01392,OPP-02529,LD-03501,ACC-01776,CON-02358,VHL-040,DLR-04,20240528.0,68000.0,7.68,62777.6,Completed
ORD-01393,OPP-02531,LD-12225,ACC-01532,CON-02305,VHL-029,DLR-08,20230810.0,37000.0,6.36,34646.8,Completed
ORD-01394,OPP-02538,LD-04701,ACC-01907,CON-02826,VHL-011,DLR-03,20240310.0,34000.0,7.73,31371.8,Completed
ORD-01395,OPP-02539,LD-00683,ACC-02301,CON-04743,VHL-024,DLR-12,20240308.0,24000.0,5.39,22706.4,Completed
ORD-01396,OPP-02543,LD-06674,ACC-00812,CON-04058,VHL-005,DLR-08,20230326.0,30000.0,4.54,28638.0,Completed
ORD-01397,OPP-02546,LD-05688,ACC-00088,CON-04068,VHL-045,DLR-01,20231228.0,85000.0,3.68,81872.0,Completed
ORD-01398,OPP-02550,LD-06346,ACC-01126,CON-01859,VHL-004,DLR-07,20231020.0,32000.0,5.32,30297.6,Completed
ORD-01399,OPP-02552,LD-03537,ACC-01612,CON-02385,VHL-030,DLR-07,20240117.0,31000.0,6.94,28848.6,Completed
ORD-01400,OPP-02561,LD-10248,ACC-00492,CON-01504,VHL-020,DLR-05,20230610.0,25000.0,10.82,22295.0,Completed
ORD-01401,OPP-02563,LD-01342,ACC-02368,CON-02376,VHL-019,DLR-08,20240610.0,29000.0,3.6,27956.0,Completed
ORD-01402,OPP-02564,LD-04578,ACC-01319,CON-04677,VHL-031,DLR-03,20230928.0,45000.0,6.91,41890.5,Completed
ORD-01403,OPP-02565,LD-15650,ACC-01081,CON-01561,VHL-040,DLR-09,20240622.0,68000.0,4.38,65021.6,Completed
ORD-01404,OPP-02566,LD-07892,ACC-02288,CON-04738,VHL-040,DLR-11,20241221.0,68000.0,5.98,63933.6,Completed
ORD-01405,OPP-02567,LD-01730,ACC-02847,CON-00111,VHL-022,DLR-01,20240806.0,41000.0,4.68,39081.2,Completed
ORD-01406,OPP-02570,LD-06421,ACC-03120,CON-00070,VHL-041,DLR-09,20240603.0,48000.0,3.38,46377.6,Completed
ORD-01407,OPP-02571,LD-15946,ACC-02903,CON-03371,VHL-020,DLR-11,20230312.0,25000.0,10.23,22442.5,Completed
ORD-01408,OPP-02572,LD-01192,ACC-00433,CON-04403,VHL-043,DLR-01,20230906.0,82000.0,2.08,80294.4,Completed
ORD-01409,OPP-02574,LD-11751,ACC-00770,CON-00320,VHL-005,DLR-11,20230715.0,30000.0,6.11,28167.0,Completed
ORD-01410,OPP-02576,LD-01169,ACC-03052,CON-00066,VHL-028,DLR-10,20240914.0,51000.0,3.83,49046.7,Completed
ORD-01411,OPP-02580,LD-07122,ACC-02081,CON-00387,VHL-017,DLR-02,20240115.0,27000.0,3.86,25957.8,Completed
ORD-01412,OPP-02581,LD-13542,ACC-00401,CON-00145,VHL-037,DLR-03,20230215.0,45000.0,4.09,43159.5,Completed
ORD-01413,OPP-02584,LD-04686,ACC-00448,CON-04942,VHL-013,DLR-06,20230608.0,28000.0,5.95,26334.0,Completed
ORD-01414,OPP-02585,LD-09559,ACC-00900,CON-01833,VHL-031,DLR-01,20240611.0,45000.0,8.32,41256.0,Completed
ORD-01415,OPP-02588,LD-03607,ACC-00415,CON-01952,VHL-038,DLR-08,20241210.0,52000.0,3.83,50008.4,Completed
ORD-01416,OPP-02596,LD-13281,ACC-00316,CON-05737,VHL-021,DLR-02,20240617.0,38000.0,4.1,36442.0,Completed
ORD-01417,OPP-02598,LD-10072,ACC-02001,CON-04823,VHL-021,DLR-05,20240326.0,38000.0,6.76,35431.2,Completed
ORD-01418,OPP-02602,LD-10633,ACC-02236,CON-02018,VHL-017,DLR-03,20230505.0,27000.0,6.92,25131.6,Completed
ORD-01419,OPP-02605,LD-15457,ACC-00462,CON-01663,VHL-028,DLR-10,20230707.0,51000.0,10.21,45792.9,Completed
ORD-01420,OPP-02612,LD-08362,ACC-01267,CON-01870,VHL-035,DLR-12,20241228.0,16000.0,6.26,14998.4,Completed
ORD-01421,OPP-02616,LD-15401,ACC-02556,CON-01089,VHL-038,DLR-03,20230306.0,52000.0,4.66,49576.8,Completed
ORD-01422,OPP-02617,LD-01214,ACC-01181,CON-01987,VHL-014,DLR-07,20240317.0,33000.0,3.3,31911.0,Completed
ORD-01423,OPP-02620,LD-04916,ACC-02705,CON-00343,VHL-035,DLR-09,20230930.0,16000.0,2.55,15592.0,Completed
ORD-01424,OPP-02621,LD-01665,ACC-01435,CON-05186,VHL-006,DLR-11,20230605.0,36000.0,2.4,35136.0,Completed
ORD-01425,OPP-02626,LD-09658,ACC-01238,CON-01824,VHL-002,DLR-06,20231212.0,22000.0,9.23,19969.4,Completed
ORD-01426,OPP-02627,LD-13825,ACC-02781,CON-04504,VHL-019,DLR-07,20231115.0,29000.0,4.06,27822.6,Completed
ORD-01427,OPP-02631,LD-07197,ACC-00394,CON-04442,VHL-011,DLR-04,20240714.0,34000.0,5.01,32296.6,Completed
ORD-01428,OPP-02634,LD-00006,ACC-02290,CON-05067,VHL-024,DLR-11,20231010.0,24000.0,6.19,22514.4,Completed
ORD-01429,OPP-02637,LD-07201,ACC-00220,CON-00769,VHL-028,DLR-08,20240812.0,51000.0,3.65,49138.5,Completed
ORD-01430,OPP-02638,LD-11916,ACC-02745,CON-00518,VHL-034,DLR-10,20230711.0,40000.0,6.03,37588.0,Completed
ORD-01431,OPP-02641,LD-04096,ACC-02829,CON-05439,VHL-010,DLR-05,20241231.0,17000.0,8.58,15541.4,Completed
ORD-01432,OPP-02642,LD-10430,ACC-02874,CON-00818,VHL-032,DLR-03,20230219.0,58000.0,3.05,56231.0,Completed
ORD-01433,OPP-02645,LD-14394,ACC-01987,CON-05492,VHL-042,DLR-08,20241231.0,62000.0,6.03,58261.4,Completed
ORD-01434,OPP-02646,LD-09854,ACC-00001,CON-05179,VHL-037,DLR-01,20240309.0,45000.0,2.4,43920.0,Completed
ORD-01435,OPP-02649,LD-00798,ACC-01658,CON-01674,VHL-034,DLR-03,20230415.0,40000.0,10.83,35668.0,Completed
ORD-01436,OPP-02650,LD-02964,ACC-02240,CON-05055,VHL-017,DLR-03,20240511.0,27000.0,4.16,25876.8,Completed
ORD-01437,OPP-02652,LD-10869,ACC-00757,CON-02753,VHL-017,DLR-07,20240522.0,27000.0,6.39,25274.7,Completed
ORD-01438,OPP-02654,LD-14448,ACC-01951,CON-05656,VHL-007,DLR-10,20230202.0,39000.0,7.6,36036.0,Completed
ORD-01439,OPP-02655,LD-10149,ACC-02412,CON-01444,VHL-018,DLR-08,20240114.0,35000.0,5.11,33211.5,Completed
ORD-01440,OPP-02656,LD-14419,ACC-01581,CON-02410,VHL-034,DLR-07,20231123.0,40000.0,8.51,36596.0,Completed
ORD-01441,OPP-02657,LD-05794,ACC-01741,CON-04223,VHL-042,DLR-03,20240217.0,62000.0,1.75,60915.0,Completed
ORD-01442,OPP-02659,LD-15140,ACC-02643,CON-01448,VHL-033,DLR-02,20241104.0,28000.0,7.72,25838.4,Completed
ORD-01443,OPP-02660,LD-10415,ACC-00175,CON-04607,VHL-011,DLR-03,20230427.0,34000.0,7.26,31531.6,Completed
ORD-01444,OPP-02662,LD-04973,ACC-01466,CON-05143,VHL-012,DLR-11,20241112.0,70000.0,2.07,68551.0,Completed
ORD-01445,OPP-02663,LD-07441,ACC-01429,CON-02866,VHL-016,DLR-09,20240122.0,19000.0,10.25,17052.5,Completed
ORD-01446,OPP-02665,LD-00275,ACC-01883,CON-03388,VHL-020,DLR-04,20230507.0,25000.0,8.97,22757.5,Completed
ORD-01447,OPP-02666,LD-04006,ACC-03124,CON-03122,VHL-015,DLR-01,20240723.0,48000.0,8.29,44020.8,Completed
ORD-01448,OPP-02667,LD-01510,ACC-02643,CON-00411,VHL-039,DLR-06,20230417.0,58000.0,7.46,53673.2,Completed
ORD-01449,OPP-02668,LD-02264,ACC-02700,CON-04509,VHL-042,DLR-07,20230401.0,62000.0,7.74,57201.2,Completed
ORD-01450,OPP-02670,LD-15961,ACC-02395,CON-01581,VHL-029,DLR-11,20240918.0,37000.0,7.8,34114.0,Completed
ORD-01451,OPP-02671,LD-11886,ACC-00121,CON-03869,VHL-005,DLR-07,20240813.0,30000.0,5.23,28431.0,Completed
ORD-01452,OPP-02672,LD-09216,ACC-02725,CON-00742,VHL-024,DLR-12,20241026.0,24000.0,3.93,23056.8,Completed
ORD-01453,OPP-02674,LD-15340,ACC-00432,CON-00507,VHL-004,DLR-04,20240410.0,32000.0,9.85,28848.0,Completed
ORD-01454,OPP-02677,LD-06534,ACC-02485,CON-01247,VHL-044,DLR-09,20231219.0,71000.0,4.09,68096.1,Completed
ORD-01455,OPP-02678,LD-13344,ACC-01316,CON-03928,VHL-005,DLR-04,20230611.0,30000.0,2.24,29328.0,Completed
ORD-01456,OPP-02680,LD-14408,ACC-02012,CON-04807,VHL-041,DLR-10,20240915.0,48000.0,2.4,46848.0,Completed
ORD-01457,OPP-02681,LD-08296,ACC-03040,CON-03582,VHL-015,DLR-08,20230717.0,48000.0,4.29,45940.8,Completed
ORD-01458,OPP-02683,LD-01444,ACC-00834,CON-03054,VHL-035,DLR-07,20230126.0,16000.0,8.16,14694.4,Completed
ORD-01459,OPP-02685,LD-11046,ACC-01396,CON-02790,VHL-018,DLR-08,20230328.0,35000.0,7.61,32336.5,Completed
ORD-01460,OPP-02687,LD-15179,ACC-02052,CON-04252,VHL-005,DLR-09,20240515.0,30000.0,6.56,28032.0,Completed
ORD-01461,OPP-02688,LD-01330,ACC-00276,CON-01503,VHL-025,DLR-09,20240305.0,69000.0,8.07,63431.7,Completed
ORD-01462,OPP-02689,LD-14028,ACC-02332,CON-05451,VHL-022,DLR-04,20230614.0,41000.0,8.13,37666.7,Completed
ORD-01463,OPP-02693,LD-03842,ACC-01180,CON-05755,VHL-008,DLR-01,20240228.0,52000.0,2.54,50679.2,Completed
ORD-01464,OPP-02695,LD-02022,ACC-02388,CON-04970,VHL-039,DLR-04,20240910.0,58000.0,4.82,55204.4,Completed
ORD-01465,OPP-02696,LD-14181,ACC-02676,CON-05287,VHL-002,DLR-01,20240205.0,22000.0,9.34,19945.2,Completed
ORD-01466,OPP-02698,LD-08971,ACC-00837,CON-03905,VHL-014,DLR-12,20230317.0,33000.0,8.12,30320.4,Completed
ORD-01467,OPP-02699,LD-03989,ACC-00966,CON-05338,VHL-022,DLR-09,20240825.0,41000.0,9.1,37269.0,Completed
ORD-01468,OPP-02700,LD-15955,ACC-01417,CON-01739,VHL-033,DLR-02,20241210.0,28000.0,9.75,25270.0,Completed
ORD-01469,OPP-02703,LD-04806,ACC-01768,CON-00777,VHL-033,DLR-05,20231012.0,28000.0,4.53,26731.6,Completed
ORD-01470,OPP-02704,LD-06700,ACC-00088,CON-05665,VHL-037,DLR-05,20240510.0,45000.0,6.47,42088.5,Completed
ORD-01471,OPP-02706,LD-03019,ACC-02264,CON-04821,VHL-035,DLR-10,20240527.0,16000.0,8.65,14616.0,Completed
ORD-01472,OPP-02707,LD-12394,ACC-02849,CON-04679,VHL-007,DLR-07,20231214.0,39000.0,5.1,37011.0,Completed
ORD-01473,OPP-02712,LD-05221,ACC-00062,CON-00875,VHL-025,DLR-11,20241231.0,69000.0,10.5,61755.0,Completed
ORD-01474,OPP-02714,LD-13932,ACC-01433,CON-04077,VHL-029,DLR-05,20240524.0,37000.0,5.04,35135.2,Completed
ORD-01475,OPP-02715,LD-00317,ACC-00532,CON-00606,VHL-029,DLR-07,20230512.0,37000.0,10.51,33111.3,Completed
ORD-01476,OPP-02716,LD-13807,ACC-02690,CON-03178,VHL-041,DLR-03,20241015.0,48000.0,4.35,45912.0,Completed
ORD-01477,OPP-02718,LD-00069,ACC-01817,CON-00688,VHL-042,DLR-01,20231115.0,62000.0,6.69,57852.2,Completed
ORD-01478,OPP-02719,LD-09888,ACC-02678,CON-05038,VHL-002,DLR-01,20230803.0,22000.0,9.53,19903.4,Completed
ORD-01479,OPP-02721,LD-03615,ACC-01683,CON-01869,VHL-031,DLR-08,20230319.0,45000.0,3.44,43452.0,Completed
ORD-01480,OPP-02722,LD-06334,ACC-00322,CON-01096,VHL-019,DLR-04,20230702.0,29000.0,8.1,26651.0,Completed
ORD-01481,OPP-02724,LD-04060,ACC-02970,CON-03062,VHL-003,DLR-12,20241126.0,26000.0,3.69,25040.6,Completed
ORD-01482,OPP-02725,LD-12219,ACC-02861,CON-00434,VHL-004,DLR-06,20240618.0,32000.0,3.14,30995.2,Completed
ORD-01483,OPP-02726,LD-03328,ACC-00088,CON-00528,VHL-003,DLR-05,20231020.0,26000.0,8.11,23891.4,Completed
ORD-01484,OPP-02727,LD-11145,ACC-02410,CON-03297,VHL-013,DLR-05,20230616.0,28000.0,2.27,27364.4,Completed
ORD-01485,OPP-02728,LD-14685,ACC-00245,CON-04354,VHL-011,DLR-11,20240901.0,34000.0,8.62,31069.2,Completed
ORD-01486,OPP-02730,LD-02005,ACC-00920,CON-02381,VHL-003,DLR-06,20231019.0,26000.0,5.08,24679.2,Completed
ORD-01487,OPP-02734,LD-15088,ACC-02973,CON-00114,VHL-022,DLR-01,20230206.0,41000.0,9.32,37178.8,Completed
ORD-01488,OPP-02735,LD-09058,ACC-02987,CON-00470,VHL-022,DLR-06,20230816.0,41000.0,6.41,38371.9,Completed
ORD-01489,OPP-02737,LD-03415,ACC-01737,CON-03055,VHL-009,DLR-01,20241112.0,35000.0,7.42,32403.0,Completed
ORD-01490,OPP-02738,LD-10610,ACC-00666,CON-02255,VHL-033,DLR-08,20240523.0,28000.0,7.61,25869.2,Completed
ORD-01491,OPP-02745,LD-02764,ACC-01911,CON-01106,VHL-026,DLR-08,20230830.0,43000.0,2.66,41856.2,Completed
ORD-01492,OPP-02748,LD-02714,ACC-00737,CON-04129,VHL-031,DLR-07,20230502.0,45000.0,11.08,40014.0,Completed
ORD-01493,OPP-02751,LD-13004,ACC-00755,CON-00595,VHL-014,DLR-05,20230211.0,33000.0,3.86,31726.2,Completed
ORD-01494,OPP-02752,LD-00074,ACC-00172,CON-02549,VHL-007,DLR-03,20241231.0,39000.0,8.88,35536.8,Completed
ORD-01495,OPP-02753,LD-03325,ACC-01055,CON-00232,VHL-018,DLR-01,20240307.0,35000.0,4.55,33407.5,Completed
ORD-01496,OPP-02755,LD-03449,ACC-00448,CON-01186,VHL-040,DLR-02,20230623.0,68000.0,5.2,64464.0,Completed
ORD-01497,OPP-02758,LD-14591,ACC-00102,CON-02433,VHL-041,DLR-02,20230404.0,48000.0,7.13,44577.6,Completed
ORD-01498,OPP-02759,LD-11123,ACC-01672,CON-02841,VHL-041,DLR-05,20241005.0,48000.0,6.52,44870.4,Completed
ORD-01499,OPP-02761,LD-01871,ACC-02422,CON-00196,VHL-021,DLR-06,20231112.0,38000.0,5.12,36054.4,Completed
ORD-01500,OPP-02763,LD-04554,ACC-00881,CON-04098,VHL-016,DLR-12,20241108.0,19000.0,9.18,17255.8,Completed
ORD-01501,OPP-02764,LD-01045,ACC-01561,CON-00471,VHL-024,DLR-08,20230811.0,24000.0,7.74,22142.4,Completed
ORD-01502,OPP-02765,LD-03660,ACC-00920,CON-00689,VHL-028,DLR-02,20230917.0,51000.0,8.34,46746.6,Completed
ORD-01503,OPP-02766,LD-07735,ACC-02208,CON-01009,VHL-027,DLR-11,20240528.0,47000.0,11.48,41604.4,Completed
ORD-01504,OPP-02767,LD-04630,ACC-02487,CON-02956,VHL-033,DLR-04,20240227.0,28000.0,10.13,25163.6,Completed
ORD-01505,OPP-02768,LD-08680,ACC-01299,CON-03160,VHL-009,DLR-06,20230412.0,35000.0,6.2,32830.0,Completed
ORD-01506,OPP-02770,LD-05332,ACC-00946,CON-03586,VHL-036,DLR-02,20230530.0,39000.0,6.59,36429.9,Completed
ORD-01507,OPP-02771,LD-03666,ACC-02839,CON-01177,VHL-017,DLR-02,20231231.0,27000.0,9.23,24507.9,Completed
ORD-01508,OPP-02774,LD-02273,ACC-01716,CON-03976,VHL-040,DLR-11,20240308.0,68000.0,5.24,64436.8,Completed
ORD-01509,OPP-02779,LD-02607,ACC-00737,CON-03194,VHL-017,DLR-03,20240630.0,27000.0,10.43,24183.9,Completed
ORD-01510,OPP-02781,LD-01743,ACC-00518,CON-03782,VHL-021,DLR-08,20230214.0,38000.0,10.87,33869.4,Completed
ORD-01511,OPP-02782,LD-11487,ACC-02827,CON-05343,VHL-022,DLR-05,20240109.0,41000.0,10.0,36900.0,Completed
ORD-01512,OPP-02784,LD-07665,ACC-02917,CON-00661,VHL-028,DLR-02,20240115.0,51000.0,6.12,47878.8,Completed
ORD-01513,OPP-02786,LD-11300,ACC-00303,CON-00962,VHL-039,DLR-01,20231023.0,58000.0,1.75,56985.0,Completed
ORD-01514,OPP-02787,LD-06249,ACC-01675,CON-01881,VHL-041,DLR-01,20240628.0,48000.0,3.48,46329.6,Completed
ORD-01515,OPP-02788,LD-14477,ACC-01185,CON-00840,VHL-038,DLR-02,20240106.0,52000.0,6.18,48786.4,Completed
ORD-01516,OPP-02789,LD-04639,ACC-02965,CON-01598,VHL-024,DLR-04,20240209.0,24000.0,8.8,21888.0,Completed
ORD-01517,OPP-02790,LD-07346,ACC-00624,CON-02941,VHL-003,DLR-04,20230609.0,26000.0,9.33,23574.2,Completed
ORD-01518,OPP-02792,LD-05733,ACC-03167,CON-03557,VHL-019,DLR-10,20230615.0,29000.0,6.45,27129.5,Completed
ORD-01519,OPP-02794,LD-02280,ACC-01169,CON-03570,VHL-018,DLR-03,20240420.0,35000.0,10.58,31297.0,Completed
ORD-01520,OPP-02795,LD-08746,ACC-00587,CON-01160,VHL-036,DLR-08,20240318.0,39000.0,3.23,37740.3,Completed
ORD-01521,OPP-02797,LD-14972,ACC-00408,CON-01820,VHL-026,DLR-07,20230610.0,43000.0,7.68,39697.6,Completed
ORD-01522,OPP-02798,LD-12936,ACC-01122,CON-02501,VHL-021,DLR-07,20230709.0,38000.0,3.99,36483.8,Completed
ORD-01523,OPP-02799,LD-14692,ACC-01182,CON-02623,VHL-004,DLR-11,20230827.0,32000.0,3.79,30787.2,Completed
ORD-01524,OPP-02802,LD-03851,ACC-00028,CON-04875,VHL-029,DLR-06,20230630.0,37000.0,2.86,35941.8,Completed
ORD-01525,OPP-02803,LD-14627,ACC-00833,CON-03674,VHL-015,DLR-03,20240904.0,48000.0,8.58,43881.6,Completed
ORD-01526,OPP-02805,LD-13364,ACC-01209,CON-01874,VHL-009,DLR-12,20240425.0,35000.0,3.01,33946.5,Completed
